Strain,Metformin_mM,AUC_mean,AUC_sd,AUC_median,AUC_se,number_elements
NT12177,200,0.06586666666666667,0.036869544794224586,0.0494,0.021286641611844532,3
NT12178,0,10.943433333333333,2.633723585217958,10.2931,1.5205810208966544,3
NT12178,50,7.990966666666667,1.1977656587719205,8.6471,0.6915303255180578,3
NT12178,100,4.389866666666666,0.7142011364688052,4.4264,0.4123442183958014,3
NT12178,200,0.5403,0.6667618240421388,0.2415,0.38495511859609477,3
NT12179,0,11.417266666666666,1.2127630285151894,10.9265,0.7001890609764704,3
NT12179,50,8.056866666666666,1.8141054719429441,8.4661,1.047374282564632,3
NT12179,100,4.074033333333333,2.2512496559318635,3.5311,1.2997595948653138,3
NT12179,200,1.072,0.8594952065020491,1.4176,0.4962297888411511,3
NT12180,0,12.509866666666667,0.4893082906852624,12.4065,0.2825022733438519,3
NT12180,50,7.654833333333333,0.1322349550358505,7.6085,0.07634588688622636,3
NT12180,100,3.8352666666666666,0.41284096615202004,3.8699,0.23835384294037396,3
NT12180,200,0.04373333333333333,0.038180405096506415,0.0589,0.02204346716023694,3
NT12181,0,3.9501666666666666,0.6972084360744165,3.7477,0.4025334782488424,3
NT12181,50,1.5867666666666667,0.6695321824478142,1.619,0.3865545857673632,3
NT12181,100,0.13263333333333333,0.1759076556984753,0.0577,0.10156033237003073,3
NT12181,200,0.0333,0.027953354002695274,0.0328,0.01613887645820902,3
NT12182,0,3.670533333333333,0.45161586922221103,3.8836,0.2607405436657504,3
NT12182,50,1.5526666666666666,0.4718080789191017,1.7508,0.2723985213697836,3
NT12182,100,0.11673333333333333,0.07597778184004408,0.0789,0.043865792797780113,3
NT12182,200,0.0234,0.02360254223595416,0.023,0.013626934113487647,3
NT12183,0,3.2718333333333334,0.6329723637990314,2.9369,0.3654467646289645,3
NT12183,50,1.3539,0.5379946468135162,1.2359,0.31061135416036123,3
NT12183,100,0.0668,0.06010224621426391,0.0662,0.034700048030706435,3
NT12183,200,0.04133333333333333,0.03615720306292141,0.0569,0.020875370921521638,3
NT12184,0,2.8531333333333335,0.32646519467369467,2.8456,0.1884847680259012,3
NT12184,50,0.9938,0.443948792092061,1.0459,0.2563139546207606,3
NT12184,100,0.06416666666666666,0.02416202254227351,0.0558,0.013949950218947417,3
NT12184,200,0.04073333333333333,0.027176705711570954,0.0452,0.015690478358262733,3
NT12185,0,3.4377333333333335,0.6751018392311883,3.747,0.389770228610538,3
NT12185,50,2.337666666666667,0.8335479430322729,2.3558,0.4812491292921416,3
NT12185,100,0.049466666666666666,0.016981558624971187,0.0536,0.009804307443386527,3
NT12185,200,0.058833333333333335,0.012608462766464965,0.0583,0.007279499372285922,3
NT12186,0,2.9649,2.526643482963119,4.0824,1.4587582950349705,3
NT12186,50,2.6075666666666666,1.373641781300108,3.1448,0.7930724522037345,3
NT12186,100,0.33726666666666666,0.23665589646855056,0.4738,0.1366333455314299,3
NT12186,200,0.0235,0.028709754439911184,0.015,0.016575584454250777,3
NT12187,0,7.119,0.4066193674679057,7.3325,0.23476180126531074,3
NT12187,50,4.488533333333334,0.6354979019110398,4.5567,0.36690488473778127,3
NT12187,100,1.4125333333333334,1.7371933264128474,0.791,1.0029690346388789,3
NT12187,200,0.010566666666666667,0.014832509340409441,0.0036,0.00856355326044303,3
NT12188,0,15.432833333333333,1.8461111893202236,16.3932,1.0658527921080112,3
NT12188,50,9.529433333333333,1.1911906410534518,9.0026,0.6877342372683733,3
NT12188,100,6.335766666666666,0.7886085995811442,6.4569,0.4553033872534274,3
NT12188,200,0.0285,0.04377225148424513,0.0066,0.02527192117746492,3
NT12189,0,9.140666666666666,1.555762736837894,9.4554,0.898220034908547,3
NT12189,50,6.650133333333334,0.8513150376525329,7.0662,0.4915069661538663,3
NT12189,100,4.119633333333333,0.842087794314425,3.6605,0.48617961472873156,3
NT12189,200,0.3676666666666667,0.5183849374097721,0.0799,0.29928968315737925,3
NT12190,0,6.516866666666667,0.9094050051178151,6.7386,0.5250452245071635,3
NT12190,50,3.7225333333333332,1.963224514245208,3.8658,1.1334682017791433,3
NT12190,100,0.9279666666666666,1.352937701201845,0.2198,0.7811189459856788,3
NT12190,200,0.07133333333333333,0.007227954989714124,0.0706,0.004173061759001949,3
NT12191,0,13.942433333333334,0.5552912869236593,13.7979,0.3205975739840284,3
NT12191,50,8.690233333333333,0.4491993581176777,8.5777,0.25934537032904836,3
NT12191,100,4.277466666666666,1.0962798243757537,4.031,0.6329374517104971,3
NT12191,200,0.04036666666666666,0.0339358708939867,0.0548,0.019592884195827606,3
NT12192,0,13.2052,0.3991986472922972,13.0162,0.23047744647434226,3
NT12192,50,8.183833333333332,0.5650537172104375,8.1862,0.3262339157380448,3
NT12192,100,4.3181666666666665,0.5504273097633633,4.0382,0.31778935546119935,3
NT12192,200,0.0448,0.03908503549953613,0.059,0.022565755766943266,3
NT12193,0,12.9237,1.006064694738862,12.3453,0.5808517223296608,3
NT12193,50,8.5354,0.4560113924015497,8.7507,0.2632783001565708,3
NT12193,100,5.296633333333333,0.2599329593055359,5.2757,0.1500723640263072,3
NT12193,200,0.36973333333333336,0.3546683850209,0.1935,0.20476788756486644,3
NT12194,0,11.829133333333333,0.765849373789215,11.4574,0.44216334211590963,3
NT12194,50,5.448633333333333,0.7716864734679062,5.4139,0.44553339318668866,3
NT12194,100,2.2253,0.6909147487208533,2.5038,0.39889981616106734,3
NT12194,200,0.029933333333333333,0.015359796005589831,0.0293,0.008867982358525027,3
NT12195,0,12.3359,0.4338314764974995,12.4484,0.2504727197387641,3
NT12195,50,8.082266666666667,0.0764107540424341,8.0934,0.04411576941538161,3
NT12195,100,4.1402,0.3168395966415813,4.1315,0.18292742641094942,3
NT12195,200,0.0429,0.037152792627203675,0.0642,0.021450174824462386,3
NT12196,0,14.297066666666666,0.3839094858600577,14.439,0.22165024500575514,3
NT12196,50,8.5235,0.5593541901157086,8.2969,0.3229432922356495,3
NT12196,100,3.1174333333333335,0.8269228883839975,3.4082,0.47742415220756385,3
NT12196,200,0.0271,0.04232457914734652,0.005,0.024436107164058134,3
NT12197,0,15.004733333333332,0.8332044907064131,15.0829,0.4810508369993527,3
NT12197,50,7.1963,0.6502115271202134,7.0584,0.37539980021305286,3
NT12197,100,4.2144,1.0174444063436587,4.7472,0.5874218018879904,3
NT12197,200,0.5070666666666667,0.4425766863870412,0.5547,0.2555217690226108,3
NT12198,0,10.7832,0.7439679899027919,10.698,0.4295301192388417,3
NT12198,50,7.7475000000000005,0.4320028587868376,7.9686,0.24941696681126857,3
NT12198,100,2.2859,0.26352265557253324,2.4316,0.1521448761323671,3
NT12198,200,0.04836666666666667,0.02381372153472307,0.0493,0.013748858538479155,3
NT12199,0,9.2047,1.3817498615885586,9.4201,0.7977536545408825,3
NT12199,50,6.432633333333333,0.6542735386161768,6.077,0.3777450036436987,3
NT12199,100,1.5161666666666667,1.296244854698885,2.0245,0.7483873157960687,3
NT12199,200,0.031766666666666665,0.027446189778060875,0.0465,0.015846065056593004,3
NT12200,0,10.602500000000001,1.3874949765674829,10.385,0.8010705982204898,3
NT12200,50,7.4629666666666665,1.028309663152756,7.5129,0.5936948608315371,3
NT12200,100,3.758766666666667,0.5081823130858979,3.7057,0.29339919525754987,3
NT12200,200,0.14446666666666666,0.07464431212981558,0.1308,0.043095913701623474,3
NT12201,0,13.637166666666667,0.25684217592391845,13.6273,0.14828789940892353,3
NT12201,50,9.8546,0.544461927043572,9.7149,0.3143452401421087,3
NT12201,100,6.3417,0.42434669787804374,6.1139,0.24499668024961738,3
NT12201,200,0.042166666666666665,0.03260327181945599,0.0277,0.018823507761425457,3
NT12202,0,13.197266666666666,0.522685233513759,13.1518,0.30177246027061116,3
NT12202,50,9.086766666666666,0.48162330023923633,8.8494,0.27806534204111905,3
NT12202,100,5.632733333333333,0.5250562858716512,5.6357,0.30314138798770296,3
NT12202,200,0.40736666666666665,0.12707357448869272,0.3601,0.07336596243793471,3
NT12203,0,10.182466666666667,0.7052309219917502,10.0934,0.40716526265278496,3
NT12203,50,7.1645666666666665,1.0714177585486127,7.7197,0.618583331312587,3
NT12203,100,5.0062999999999995,0.6854688030829703,4.7905,0.3957555979810435,3
NT12203,200,0.04786666666666666,0.039462175983254306,0.0705,0.02278349792674026,3
NT12204,0,11.012866666666666,0.7668677873879783,11.4199,0.44275132348130203,3
NT12204,50,7.473966666666667,0.824171197830483,7.7867,0.4758354629257657,3
NT12204,100,5.554733333333333,0.6708530191728537,5.9232,0.38731717120612025,3
NT12204,200,0.11900000000000001,0.06492126000009552,0.0871,0.03748230693718483,3
NT12205,0,11.299666666666667,0.6071903682810967,10.9946,0.35056152257643924,3
NT12205,50,7.958,0.8009763354806433,7.996,0.4624439029042694,3
NT12205,100,4.915066666666667,0.18293551687229415,4.9801,0.10561786991056235,3
NT12205,200,0.07366666666666667,0.07449431745665795,0.0707,0.04300931423669891,3
NT12206,0,13.263766666666667,0.8128476938106748,13.6251,0.46929783483175963,3
NT12206,50,5.8206,2.288239827902661,7.0875,1.3211158806100243,3
NT12206,100,3.5970333333333335,0.3776931602946145,3.554,0.2180612477671762,3
NT12206,200,2.376933333333333,0.30151327223413116,2.3928,0.17407876888862056,3
NT12207,0,13.631833333333333,0.2651274850582894,13.684,0.1530714248679719,3
NT12207,50,6.960133333333333,0.32641538464559744,7.1359,0.18845601019277092,3
NT12207,100,3.7878666666666665,0.25421939999404725,3.8845,0.14677363901978832,3
NT12207,200,2.8436333333333335,0.9137545749999465,2.3938,0.5275564498494713,3
NT12208,0,8.931266666666666,7.736694002177761,13.2176,4.466782364795094,3
NT12208,50,4.911933333333334,4.258819913231051,7.1624,2.458830823334086,3
NT12208,100,2.8706666666666667,2.503653285367871,4.0098,1.4454848982646313,3
NT12208,200,1.2432666666666667,1.1549202757477823,1.4471,0.6667935320955389,3
NT12209,0,15.496866666666666,0.6704668622186584,15.7298,0.38709422338466615,3
NT12209,50,9.1463,0.2986445880976242,9.2776,0.17242253333018823,3
NT12209,100,4.893,0.1770007627102212,4.8177,0.10219143799751529,3
NT12209,200,0.7501,0.7684039757835718,0.561,0.44363824226502385,3
NT12210,0,12.554266666666667,0.6570881701364998,12.6295,0.37937003190962676,3
NT12210,50,8.004766666666667,0.5152455175286181,8.1972,0.2974771382438957,3
NT12210,100,5.879966666666667,0.4490062397487738,5.8566,0.2592338733867762,3
NT12210,200,0.5204333333333333,0.26148384908696237,0.431,0.15096777065909722,3
NT12211,0,11.979333333333333,0.8179346204516185,11.6691,0.4722347732972563,3
NT12211,50,7.1921,0.8503818612835059,6.9766,0.49096819652600715,3
NT12211,100,4.770933333333334,0.49961167253511335,4.6131,0.2884509336284269,3
NT12211,200,0.6568999999999999,0.5639303503093267,0.3657,0.32558533955528973,3
NT12212,0,12.953166666666666,0.6432723710321573,12.8025,0.37139347657766486,3
NT12212,50,7.5380666666666665,0.22188263414096496,7.4237,0.12810399854978938,3
NT12212,100,5.190133333333334,0.2683324492739058,5.2857,0.15492181182060114,3
NT12212,200,0.2245,0.1848112280138845,0.2347,0.10670081224308153,3
NT12213,0,7.3623666666666665,0.8167865102542605,7.814,0.47157191156575234,3
NT12213,50,5.164666666666666,0.7663530800703641,5.2886,0.44245415707292357,3
NT12213,100,1.8711333333333333,0.8717576746627087,1.7272,0.5033095281346371,3
NT12213,200,0.026733333333333335,0.044411860277783155,0.0022,0.025641199486590154,3
NT12214,0,8.3445,0.19456430813486814,8.3368,0.11233175567635942,3
NT12214,50,5.372733333333334,0.5671741737185619,5.6235,0.3274581618738153,3
NT12214,100,2.194733333333333,0.9237886139877094,2.2388,0.5333496049601153,3
NT12214,200,0.0267,0.04503876108420391,0.0014,0.02600314083593237,3
NT12215,0,13.984066666666667,1.178220014824622,14.1948,0.6802456427236004,3
NT12215,50,8.290966666666666,1.0514313688174484,7.7461,0.6070441838211705,3
NT12215,100,4.735966666666666,1.226603184951569,4.3803,0.7081796790206407,3
NT12215,200,1.4946333333333333,1.5866759351970185,1.2406,0.9160677783026999,3
NT12216,0,13.2409,0.4502501415879845,13.2254,0.25995204044848996,3
NT12216,50,7.940566666666667,0.2976666648002992,7.8573,0.17185792905123085,3
NT12216,100,5.972566666666666,0.869042290877339,5.9311,0.5017418005752008,3
NT12216,200,1.7592333333333334,1.1734031035127415,1.4373,0.6774645976810236,3
NT12217,0,12.143266666666667,2.047353932111723,12.1099,1.1820403438311422,3
NT12217,50,8.198966666666667,1.109183466940133,8.3101,0.6403873732185682,3
NT12217,100,6.0902,1.1045134992384655,5.4651,0.6376911661089036,3
NT12217,200,0.9244333333333333,0.8615602726062369,0.4378,0.4974220553122983,3
NT12218,0,12.802333333333333,0.7465471340332995,12.8795,0.4310191887968691,3
NT12218,50,8.996433333333334,0.765020583601077,9.1581,0.4416848398776865,3
NT12218,100,5.205266666666667,1.1530598654594362,5.3672,0.6657194237147592,3
NT12218,200,0.9236,1.1320192401191775,0.3666,0.6535716130106428,3
NT12219,0,8.622266666666667,7.4757005413093784,12.5731,4.316097719906001,3
NT12219,50,5.9911,5.206274682534528,8.5464,3.0058440894364433,3
NT12219,100,4.179866666666666,3.624011900274795,6.0966,2.0923242461700604,3
NT12219,200,1.0406666666666666,0.989914432329044,1.1515,0.5715273639798691,3
NT12220,0,8.384833333333333,7.2781356378768685,12.0838,4.202033569726819,3
NT12220,50,5.1197333333333335,4.457741299507334,7.2184,2.5736781392482717,3
NT12220,100,3.9257,3.413855499285229,5.5786,1.9709903914868114,3
NT12220,200,0.7624,0.7609241486508362,0.7554,0.4393197620564471,3
NT12221,0,13.643566666666667,0.47785625802466297,13.8562,0.27589043920448647,3
NT12221,50,9.244,0.7071580657816181,9.2479,0.4082778996386323,3
NT12221,100,6.425166666666667,0.5238392915134691,6.6543,0.3024387559674042,3
NT12221,200,1.5294999999999999,1.1345726772666438,1.8915,0.6550458406350912,3
NT12222,0,14.013833333333334,0.30360988675162265,14.0402,0.17528924984468114,3
NT12222,50,8.299333333333333,0.6994736330508341,7.9074,0.4038412903329446,3
NT12222,100,6.1664,0.975863269110996,6.5512,0.5634149211135018,3
NT12222,200,1.2926333333333333,1.0103329269767136,1.5665,0.5833159873611482,3
NT12223,0,9.054333333333334,1.0550213331176455,8.5092,0.6091168506762705,3
NT12223,50,6.959966666666666,1.161494478391238,6.5158,0.6705891497614452,3
NT12223,100,1.5504,1.3663876060620574,1.7869,0.7888842521772972,3
NT12223,200,0.04933333333333333,0.04300399206275312,0.0691,0.024828366393659044,3
NT12224,0,8.351666666666667,0.7934127950400933,8.6609,0.4580770907948913,3
NT12224,50,6.3479,0.3379276993677789,6.4695,0.19510264819661807,3
NT12224,100,1.5353333333333332,1.7690400683233078,1.0094,1.0213557596536957,3
NT12224,200,0.049800000000000004,0.04261032738667939,0.074,0.024601083986957432,3
NT12225,0,12.878166666666667,0.7736270570070141,12.8468,0.44665378961537755,3
NT12225,50,7.936766666666667,0.48366771996209684,8.1125,0.27924568831844915,3
NT12225,100,1.3167333333333333,1.2163842991971465,1.3443,0.7022798025795068,3
NT12225,200,0.018,0.023171534260812338,0.0072,0.01337809154301664,3
NT12226,0,11.865166666666667,0.8367133878057255,12.3011,0.48307669968419936,3
NT12226,50,7.150233333333333,1.0396052824670203,7.7173,0.6002163896832912,3
NT12226,100,3.9082000000000003,1.3437033266312919,4.5213,0.775787477341572,3
NT12226,200,0.13820000000000002,0.1339189307006295,0.0684,0.07731813068959528,3
NT12227,0,11.9927,0.4908732321078429,12.0054,0.28340579269544475,3
NT12227,50,7.244133333333333,0.8398668962004242,7.293,0.48489737860477045,3
NT12227,100,3.8949333333333334,1.2062688976067208,4.1492000000000004,0.6964396727483134,3
NT12227,200,0.47709999999999997,0.38544300486582966,0.6737,0.222535622616545,3
NT12228,0,8.2497,0.6902849266788319,8.3145,0.3985361882355647,3
NT12228,50,5.892066666666667,1.312939649539663,5.8016,0.7580260600914575,3
NT12228,100,2.1307,1.1920570162538366,2.575,0.6882344392235347,3
NT12228,200,0.022966666666666666,0.03755027740687588,0.0026,0.021679662769004914,3
NT12229,0,13.0219,0.498774468071492,13.278,0.28796757340598833,3
NT12229,50,7.7834,0.45009603419714755,7.9876,0.25986306650490615,3
NT12229,100,4.275133333333334,1.2669437727592072,4.9073,0.7314703282506484,3
NT12229,200,0.05653333333333333,0.047948548813632856,0.074,0.027683107564802842,3
NT12230,0,14.0448,0.5468214790953264,14.3047,0.31570752815435604,3
NT12230,50,7.7276,0.3461599774670667,7.6815,0.19985555617328576,3
NT12230,100,4.607566666666667,1.0778002613347866,4.6067,0.622268271014288,3
NT12230,200,0.33586666666666665,0.11982313354829832,0.3407,0.06917991840925451,3
NT12231,0,12.160233333333334,0.6987211198563655,12.374,0.40340682663754945,3
NT12231,50,7.094566666666667,0.8968868955076403,7.3922,0.517817890553984,3
NT12231,100,4.002866666666667,1.2395795348961407,4.2585,0.715671578154238,3
NT12231,200,0.05753333333333334,0.07443556497624865,0.031,0.04297539347631904,3
NT12232,0,12.338233333333333,1.9349745045693323,13.3729,1.117158051088167,3
NT12232,50,8.126366666666666,1.0863875751007714,8.1983,0.6272261589286952,3
NT12232,100,4.066233333333333,1.825964606265229,4.0578,1.0542211569579591,3
NT12232,200,0.09416666666666666,0.09987894339315637,0.0789,0.05766513485441423,3
NT12233,0,12.383899999999999,2.0616141540065156,13.3601,1.1902734867808045,3
NT12233,50,8.7967,0.938527506256476,8.9653,0.5418591083790446,3
NT12233,100,4.644433333333334,1.756982522204855,5.5546,1.0143943321564406,3
NT12233,200,0.10540000000000001,0.13088281017765474,0.0643,0.07556522568836366,3
NT12234,0,12.9596,0.8912335215867951,12.5181,0.5145539135989543,3
NT12234,50,9.245833333333334,0.8722560537670878,9.1453,0.5035972674447089,3
NT12234,100,5.086633333333333,0.7814856130047005,5.0015,0.4511909290360836,3
NT12234,200,0.25416666666666665,0.24594514293503197,0.1719,0.1419964944794217,3
NT12235,0,12.688833333333333,0.9578470250166955,13.213,0.5530132377358714,3
NT12235,50,8.378066666666667,1.0116725573689012,7.862,0.5840894233286922,3
NT12235,100,2.8817000000000004,1.8949051453832724,3.8307,1.0940239957758393,3
NT12235,200,0.03766666666666667,0.031193963091170916,0.0274,0.01800984298777878,3
NT12236,0,14.110633333333334,2.170087911429704,15.0729,1.2529008398290924,3
NT12236,50,9.571900000000001,0.6395739753929954,9.509,0.369258206859825,3
NT12236,100,4.863766666666667,1.2029216488754926,4.5391,0.6945071377922941,3
NT12236,200,0.024066666666666667,0.04125243427160794,5e-4,0.02381710403144019,3
NT12237,0,13.696566666666667,0.4066694029962582,13.8908,0.23479068929107408,3
NT12237,50,6.5002,0.5102057624135582,6.503,0.29456743427156606,3
NT12237,100,2.9316666666666666,1.2483882983003858,3.4389,0.7207573200769066,3
NT12237,200,0.5744333333333332,0.512609542764601,0.5892,0.2959552575043134,3
NT12238,0,13.169166666666667,0.7666805875547739,13.5727,0.44264324360720914,3
NT12238,50,10.892466666666666,0.17111193217696163,10.9554,0.09879152010392579,3
NT12238,100,8.751533333333333,0.5919608461151233,8.5127,0.3417687538542851,3
NT12238,200,5.6527,0.43522818153240006,5.8899,0.2512791077666425,3
NT12239,0,14.5579,0.5683772250891131,14.2617,0.328152743906452,3
NT12239,50,8.570933333333333,0.8579594182321991,8.7802,0.4953431010701349,3
NT12239,100,2.2173333333333334,1.4855922533903214,1.4675,0.8577070874009248,3
NT12239,200,0.022266666666666664,0.037182567600064054,0.0011,0.02146736541305844,3
NT12240,0,13.554566666666666,0.5076040221800192,13.5569,0.29306531884737086,3
NT12240,50,6.319733333333333,0.38334530561014224,6.2627,0.22132451538659498,3
NT12240,100,1.7144333333333333,1.434098972642172,1.3775,0.8279774278995238,3
NT12240,200,0.04816666666666666,0.026138158568141966,0.0577,0.015090872885437888,3
NT12241,0,14.7268,0.25179839157548256,14.855,0.14537586915761966,3
NT12241,50,9.0677,0.5237551622657284,8.794,0.3023901839235744,3
NT12241,100,5.4021333333333335,0.95057012541597,5.2819,0.5488119177925266,3
NT12241,200,0.05276666666666667,0.015271651296874656,0.0588,0.008817091987220681,3
NT12242,0,13.000033333333333,0.8204779481091088,13.0758,0.4737031642049458,3
NT12242,50,9.564566666666668,0.43636160845488375,9.6883,0.25193349210544524,3
NT12242,100,6.2843333333333335,1.3131232323484852,5.8822,0.7581320516755494,3
NT12242,200,0.05533333333333333,0.045152445485636024,0.0731,0.02606877655570186,3
NT12243,0,13.431766666666666,0.35952457959551715,13.6006,0.20757161280975886,3
NT12243,50,8.273466666666666,0.1631226941088622,8.2584,0.09417893135468858,3
NT12243,100,4.264966666666667,0.9847291014961087,4.4156,0.5685336118276367,3
NT12243,200,0.0472,0.03522328775114555,0.0654,0.02033617466486753,3
NT12244,0,10.682266666666667,1.8582612231151288,11.7256,1.0728676173901628,3
NT12244,50,5.1034999999999995,0.04029181058230085,5.0996,0.02326248768582881,3
NT12244,100,1.6982666666666668,1.1952854777555584,1.7376,0.6900983923406221,3
NT12244,200,0.0551,0.03967757553077053,0.0732,0.022907858913482074,3
NT12245,0,8.5447,1.0086816940938306,8.3733,0.5823626476117209,3
NT12245,50,6.566866666666667,1.5702441158410154,5.7317,0.9065808629742362,3
NT12245,100,3.4111333333333334,1.4294163505897552,3.4485,0.8252739147970477,3
NT12245,200,0.016233333333333336,0.018750022222209055,0.0108,0.010825330377303863,3
NT12246,0,14.578533333333333,0.18832802057403256,14.5203,0.10873123337436708,3
NT12246,50,8.482099999999999,0.3373252584672547,8.5292,0.1947548287805296,3
NT12246,100,3.2352666666666665,1.1040213282963933,3.1706,0.6374070110830109,3
NT12246,200,0.0606,0.017970253197993624,0.0645,0.010375130521267352,3
NT12247,0,14.630233333333333,0.6825968820126073,14.5772,0.394097493577978,3
NT12247,50,7.249933333333334,0.3828285821791958,7.4141,0.22102618497464147,3
NT12247,100,3.4068666666666667,0.9843215040490244,2.8669,0.5682982853318416,3
NT12247,200,0.042633333333333336,0.03222830019304979,0.0534,0.018607017791981366,3
NT12248,0,9.0807,1.1939422640982271,9.0691,0.6893228875739827,3
NT12248,50,7.014666666666667,0.613154868963244,6.9354,0.35400512865085865,3
NT12248,100,4.492866666666667,0.9818076814393606,4.0872,0.5668469291714572,3
NT12248,200,0.0213,0.02023462379190678,0.0121,0.011682465493208186,3
NT12249,0,15.572433333333333,0.4172633980273525,15.5066,0.24090713517406995,3
NT12249,50,8.648733333333334,0.33682268826985745,8.8199,0.19446466974177562,3
NT12249,100,3.8879333333333332,0.74978201054262,4.235,0.4328868456203205,3
NT12249,200,0.002533333333333333,0.002302896726588783,0.0031,0.001329578045011942,3
NT12250,0,13.268133333333333,0.48875266069181983,13.2797,0.282181480217568,3
NT12250,50,6.978066666666667,0.6055519988682502,7.1249,0.34961560955490023,3
NT12250,100,3.0734333333333335,0.621279239419227,2.8157,0.35869573612061667,3
NT12250,200,1e-4,1e-4,1e-4,5.7735026918962585e-5,3
NT12251,0,12.5483,0.5522964511926544,12.2354,0.318868504768554,3
NT12251,50,7.9755666666666665,0.44764335506442315,7.7729,0.25844701154739197,3
NT12251,100,4.501266666666667,0.3857807840384659,4.5452,0.22273063951279318,3
NT12251,200,0.044566666666666664,0.0631929057199725,0.012,0.03648444112830077,3
NT12252,0,13.776533333333333,0.9566680162592108,13.5498,0.5523325367123607,3
NT12252,50,8.8873,0.38875263343159455,8.9133,0.22444643755990704,3
NT12252,100,6.590433333333333,0.17250305311307743,6.5254,0.09959468415086757,3
NT12252,200,1.7865333333333333,0.39192696173309316,1.6208,0.2262791368592735,3
NT12253,0,12.377566666666667,0.9296573257568259,12.5924,0.5367379072798111,3
NT12253,50,8.899266666666666,0.26960937174611205,9.023,0.15565904335366368,3
NT12253,100,5.123566666666667,0.3641272488201527,4.9607,0.210228965125593,3
NT12253,200,0.18276666666666666,0.10044985481987186,0.1891,0.05799475072031185,3
NT12254,0,12.665233333333333,2.108980157169179,13.0627,1.2176202614572047,3
NT12254,50,9.293066666666666,0.5341934137869294,9.0633,0.3084167112492089,3
NT12254,100,5.018933333333334,0.18956598675219483,5.0063,0.10944597348057672,3
NT12254,200,1.3334666666666666,0.6667280880038978,1.4872,0.3849356410853349,3
NT12255,0,13.5667,0.4511976507031038,13.6941,0.2604990850911637,3
NT12255,50,8.281066666666666,1.4995875844155728,8.8409,0.8657872955357516,3
NT12255,100,6.5391,0.8821576559776599,6.2594,0.5093139601463913,3
NT12255,200,1.6285,0.795719165283833,1.2715,0.4594086742759653,3
NT12256,0,12.638566666666666,1.9998071665371475,12.1092,1.1545892059275649,3
NT12256,50,6.113933333333334,1.064904795431654,5.6159,0.6148230703037888,3
NT12256,100,3.8734333333333333,0.48148454111563493,3.799,0.27798522942375525,3
NT12256,200,0.2967333333333333,0.21457796562865752,0.2262,0.1238866462178677,3
NT12257,0,7.987533333333333,1.8791345889353779,8.8639,1.0849188607653772,3
NT12257,50,5.5292666666666666,1.831502840110638,5.2084,1.0574186577594409,3
NT12257,100,2.781433333333333,1.4644280430711962,3.5237,0.8454879248759921,3
NT12257,200,0.0366,0.03183818462161434,0.0519,0.018381784461798046,3
NT12258,0,14.121333333333332,1.695680492702954,14.415,0.9790015889216478,3
NT12258,50,7.533266666666667,0.8366284798722391,7.072,0.48302767806594465,3
NT12258,100,4.5627,0.28060133641877055,4.5276,0.16200525711634592,3
NT12258,200,1.4903,1.3646885835237281,1.0422,0.7879033210574335,3
NT12259,0,9.853833333333332,1.4690384145192845,10.4804,0.84814972407261,3
NT12259,50,6.064,0.39223843513862844,5.9037,0.2264589661138047,3
NT12259,100,0.9503999999999999,1.3899887445587464,0.165,0.8025103758415423,3
NT12259,200,0.044533333333333334,0.011507533764162211,0.0395,0.006643877716447761,3
NT12260,0,13.3628,2.9402051833162943,14.5086,1.6975282540603955,3
NT12260,50,9.152166666666666,0.641244363198097,9.3455,0.3702226057087515,3
NT12260,100,3.9814333333333334,1.3670479191796217,4.5245,0.7892654841334724,3
NT12260,200,0.0013666666666666666,0.002030599254735738,4e-4,0.0011723670263379317,3
NT12261,0,14.600433333333333,0.8227712825161883,14.2156,0.47502722144221493,3
NT12261,50,7.7533,0.6440103803511245,7.7237,0.371819566456635,3
NT12261,100,6.726366666666666,0.40917446564189863,6.7212,0.23623698788387146,3
NT12261,200,0.3403,0.24577015685391912,0.4675,0.14189546621838675,3
NT12262,0,14.646533333333334,0.6277914170593069,14.5724,0.36245554363412746,3
NT12262,50,7.972166666666666,0.7613435645839092,7.5608,0.43956191195830924,3
NT12262,100,5.925833333333333,0.6971610311350842,5.9402,0.40250610899435796,3
NT12262,200,0.5183,0.6475208181981488,0.2838,0.37384631869258794,3
NT12263,0,13.000933333333334,0.42008932780223507,12.9242,0.24253868649030938,3
NT12263,50,6.732433333333334,0.35539731756631643,6.8319,0.20518873696618373,3
NT12263,100,3.615933333333333,0.4742704854124208,3.746,0.27382019242155564,3
NT12263,200,0.07266666666666667,0.0014224392195567954,0.072,8.212456663169971e-4,3
NT12264,0,13.017033333333334,0.11361484644769497,12.9987,0.0655955621805147,3
NT12264,50,6.5425,0.5490554707859675,6.7186,0.3169973238583151,3
NT12264,100,4.007233333333334,0.7333219097595091,4.2594,0.423383602002303,3
NT12264,200,0.1602,0.20609776806166535,0.0734,0.11899060186978355,3
NT12265,0,13.167833333333334,0.6239226100513855,13.1617,0.36022188686666134,3
NT12265,50,6.545933333333333,0.14700722204481415,6.6091,0.08487465922039254,3
NT12265,100,3.8866666666666667,0.7677129954177754,4.2485,0.4432393045648266,3
NT12265,200,0.09813333333333332,0.07321163386602796,0.0797,0.04226875652036356,3
NT12266,0,12.807599999999999,0.2984928139838548,12.7372,0.17233490650474748,3
NT12266,50,5.851533333333333,0.19217971623803948,5.7776,0.110955010902818,3
