Strain,estimate,estimate1,estimate2,.y.,group1,group2,n1,n2,statistic,p,df,conf.low,conf.high,method,alternative,p.adj,p.adj.signif
NT12580,14.840533333333333,14.879466666666666,0.038933333333333334,AUC,0,200,3,3,29.119016340906384,0.001,2.0064337837563406,12.654406936602316,17.026659730064353,T-test,two.sided,0.0031934552454282966,**
NT12580,5.618399999999999,7.9812666666666665,2.3628666666666667,AUC,50,100,3,3,28.82486542646592,8.72e-6,3.9952750968313135,5.076976574619235,6.159823425380764,T-test,two.sided,3.3642976744186045e-4,***
NT12580,7.942333333333333,7.9812666666666665,0.038933333333333334,AUC,50,200,3,3,57.987456473671386,2.18e-4,2.0909133966644178,7.3769010837343405,8.507765582932326,T-test,two.sided,0.0018546769230769233,**
NT12580,2.323933333333333,2.3628666666666667,0.038933333333333334,AUC,100,200,3,3,16.405516904557164,0.003,2.084874026899083,1.7376091025926066,2.9102575640740596,T-test,two.sided,0.006557312252964426,**
NT12581,5.846833333333333,13.684433333333333,7.8376,AUC,0,50,3,3,12.508440729154128,0.005,2.182744406703415,3.9886860285181,7.704980638148564,T-test,two.sided,0.009226918798665183,**
NT12581,11.046133333333334,13.684433333333333,2.6383,AUC,0,100,3,3,15.036756088717409,1.57e-4,3.8061218217140693,8.964897808943574,13.127368857723095,T-test,two.sided,0.0015881890243902438,**
NT12581,13.141533333333333,13.684433333333333,0.5428999999999999,AUC,0,200,3,3,19.87297265559768,3.84e-5,3.992115601622173,11.304103998846916,14.978962667819749,T-test,two.sided,7.629413173652695e-4,***
NT12581,5.1993,7.8376,2.6383,AUC,50,100,3,3,8.912946251414576,0.01,2.115589764850947,2.8163216812891068,7.582278318710893,T-test,two.sided,0.015354002776492364,*
NT12581,7.294700000000001,7.8376,0.5428999999999999,AUC,50,200,3,3,14.955027969258799,0.003,2.1672498886150664,5.343786445193938,9.245613554806061,T-test,two.sided,0.006557312252964426,**
NT12581,2.0954,2.6383,0.5428999999999999,AUC,100,200,3,3,2.802390168090132,0.051,3.870259720258879,-0.00833640524894351,4.199136405248944,T-test,two.sided,0.059167132867132856,ns
NT12582,2.578833333333333,7.5846,5.005766666666667,AUC,0,50,3,3,3.938931096357157,0.019,3.7584111998123793,0.7140626839351615,4.443603982731504,T-test,two.sided,0.02568948655256724,*
NT12582,7.109733333333334,7.5846,0.47486666666666666,AUC,0,100,3,3,10.986832748296184,5.85e-4,3.7031825856978937,5.254812983681728,8.964653682984938,T-test,two.sided,0.0029543835616438357,**
NT12582,7.5331,7.5846,0.051500000000000004,AUC,0,200,3,3,14.526593288729416,0.005,2.0039070553259326,5.306023853640202,9.760176146359798,T-test,two.sided,0.009226918798665183,**
NT12582,4.530900000000001,5.005766666666667,0.47486666666666666,AUC,50,100,3,3,8.136654803415082,0.001,3.995942760239314,2.984215968568322,6.07758403143168,T-test,two.sided,0.0031934552454282966,**
NT12582,4.954266666666667,5.005766666666667,0.051500000000000004,AUC,50,200,3,3,12.37623617277538,0.006,2.006561073714666,3.237279848598361,6.671253484734973,T-test,two.sided,0.010406691061160482,*
NT12582,0.42336666666666667,0.47486666666666666,0.051500000000000004,AUC,100,200,3,3,1.091806517490231,0.389,2.0069929624291483,-1.2395021106718065,2.08623544400514,T-test,two.sided,0.3959208588957055,ns
NT12583,8.082766666666668,14.2263,6.143533333333333,AUC,0,50,3,3,6.738560717006775,0.006,3.1255401675627623,4.350776925610646,11.81475640772269,T-test,two.sided,0.010406691061160482,*
NT12583,12.813866666666666,14.2263,1.4124333333333334,AUC,0,100,3,3,11.009447046231905,0.002,2.879365851229897,9.020467884365683,16.60726544896765,T-test,two.sided,0.005077276205049732,**
NT12583,14.184333333333333,14.2263,0.041966666666666666,AUC,0,200,3,3,13.52250549048786,0.005,2.00144579370151,9.67422001743387,18.6944466492328,T-test,two.sided,0.009226918798665183,**
NT12583,4.7311,6.143533333333333,1.4124333333333334,AUC,50,100,3,3,6.14044361262673,0.004,3.921310706451753,2.574863017171999,6.887336982828001,T-test,two.sided,0.0079568345323741,**
NT12583,6.101566666666667,6.143533333333333,0.041966666666666666,AUC,50,200,3,3,10.475416437819113,0.009,2.004692685414337,3.601034160047424,8.602099173285911,T-test,two.sided,0.014099150141643058,*
NT12583,1.3704666666666667,1.4124333333333334,0.041966666666666666,AUC,100,200,3,3,2.7130164591489248,0.113,2.006241614717853,-0.7965298057949425,3.537463139128276,T-test,two.sided,0.12204882812500001,ns
NT12584,5.904166666666667,11.630833333333333,5.726666666666667,AUC,0,50,3,3,3.7509885352574055,0.04,2.677156268262291,0.5352018446305505,11.273131488702782,T-test,two.sided,0.04787878787878788,*
NT12584,9.153233333333333,11.630833333333333,2.4776,AUC,0,100,3,3,6.1152164565384455,0.019,2.247109677268622,3.3462995761525267,14.960167090514139,T-test,two.sided,0.02568948655256724,*
NT12584,11.602333333333334,11.630833333333333,0.0285,AUC,0,200,3,3,7.9875543705159515,0.015,2.000628904236212,5.354391392597501,17.85027527406917,T-test,two.sided,0.02116971501488728,*
NT12584,3.2490666666666668,5.726666666666667,2.4776,AUC,50,100,3,3,4.600304569762998,0.016,3.26247367674724,1.1003097795754841,5.39782355375785,T-test,two.sided,0.022249790444258174,*
NT12584,5.698166666666666,5.726666666666667,0.0285,AUC,50,200,3,3,9.388983028904907,0.011,2.00360526337089,3.091387553983443,8.304945779349891,T-test,two.sided,0.016559891107078038,*
NT12584,2.4490999999999996,2.4776,0.0285,AUC,100,200,3,3,6.762556609003527,0.021,2.010141097178945,0.8983779410126909,3.9998220589873084,T-test,two.sided,0.027848920863309354,*
NT12585,5.352,12.625766666666667,7.273766666666667,AUC,0,50,3,3,4.3194960376996105,0.017,3.4526783522581392,1.6857735589399756,9.018226441060026,T-test,two.sided,0.023443890274314216,*
NT12585,10.694233333333333,12.625766666666667,1.9315333333333333,AUC,0,100,3,3,9.043782603721906,0.002,3.109771864184289,7.005049106544868,14.3834175601218,T-test,two.sided,0.005077276205049732,**
NT12585,12.569,12.625766666666667,0.05676666666666667,AUC,0,200,3,3,12.132566701029404,0.007,2.00006671924852,8.111714518425304,17.0262854815747,T-test,two.sided,0.011589820359281437,*
NT12585,5.342233333333334,7.273766666666667,1.9315333333333333,AUC,50,100,3,3,6.021699889290869,0.004,3.882522069871957,2.8493984281757276,7.835068238490939,T-test,two.sided,0.0079568345323741,**
NT12585,7.2170000000000005,7.273766666666667,0.05676666666666667,AUC,50,200,3,3,10.617810860835158,0.009,2.0001549934573037,4.292674131678628,10.141325868321374,T-test,two.sided,0.014099150141643058,*
NT12585,1.8747666666666667,1.9315333333333333,0.05676666666666667,AUC,100,200,3,3,3.288084783577348,0.081,2.000220270055603,-0.5782171380142774,4.327750471347611,T-test,two.sided,0.08943693843594011,ns
NT12586,2.5736333333333334,10.557933333333333,7.984299999999999,AUC,0,50,3,3,2.3001375671589206,0.113,2.754969933540636,-1.1732670354524022,6.320533702119068,T-test,two.sided,0.12204882812500001,ns
NT12586,5.1365,10.557933333333333,5.421433333333333,AUC,0,100,3,3,6.730010866686393,0.003,3.678584026769499,2.94239686778256,7.330603132217439,T-test,two.sided,0.006557312252964426,**
NT12586,8.336166666666667,10.557933333333333,2.2217666666666664,AUC,0,200,3,3,16.555626797719373,5.88e-4,2.8934831152975566,6.6998319983327885,9.972501335000548,T-test,two.sided,0.0029605220030349015,**
NT12586,2.5628666666666664,7.984299999999999,5.421433333333333,AUC,50,100,3,3,2.1475877538797334,0.113,3.276103583911338,-1.0601633495736518,6.185896682906984,T-test,two.sided,0.12204882812500001,ns
NT12586,5.762533333333333,7.984299999999999,2.2217666666666664,AUC,50,200,3,3,5.506489194942393,0.026,2.184458080661166,1.6052438259953872,9.919822840671278,T-test,two.sided,0.03330810810810811,*
NT12586,3.1996666666666664,5.421433333333333,2.2217666666666664,AUC,100,200,3,3,4.903897793720012,0.024,2.5044991839418564,0.8702917288886605,5.529041604444672,T-test,two.sided,0.031118405627198125,*
NT12587,7.456333333333332,14.2381,6.781766666666667,AUC,0,50,3,3,6.467808842760201,0.006,3.2627381850158583,3.949093393478887,10.963573273187778,T-test,two.sided,0.010406691061160482,*
NT12587,10.939566666666666,14.2381,3.2985333333333333,AUC,0,100,3,3,9.958324857292151,0.003,2.8768656390796123,7.357343061257668,14.521790272075663,T-test,two.sided,0.006557312252964426,**
NT12587,13.614833333333333,14.2381,0.6232666666666666,AUC,0,200,3,3,13.232869703320043,0.003,2.316886519729579,9.720457170176683,17.509209496489984,T-test,two.sided,0.006557312252964426,**
NT12587,3.4832333333333336,6.781766666666667,3.2985333333333333,AUC,50,100,3,3,4.593499860544231,0.011,3.8270015590541844,1.3397950791692754,5.626671587497393,T-test,two.sided,0.016559891107078038,*
NT12587,6.1585,6.781766666666667,0.6232666666666666,AUC,50,200,3,3,9.426799328533257,0.003,2.8538666302700237,4.017873443683162,8.299126556316839,T-test,two.sided,0.006557312252964426,**
NT12587,2.6752666666666665,3.2985333333333333,0.6232666666666666,AUC,100,200,3,3,4.8477928011093105,0.014,3.233986170480798,0.9887674942154919,4.36176583911784,T-test,two.sided,0.019979354838709676,*
NT12588,7.541966666666667,14.108733333333333,6.566766666666666,AUC,0,50,3,3,9.104617688844657,0.005,2.638822236960828,4.689371856759535,10.3945614765738,T-test,two.sided,0.009226918798665183,**
NT12588,11.002266666666667,14.108733333333333,3.1064666666666665,AUC,0,100,3,3,10.82880843691338,4.59e-4,3.92078509551998,8.15872800584601,13.845805327487325,T-test,two.sided,0.0026167731958762885,**
NT12588,13.267866666666666,14.108733333333333,0.8408666666666667,AUC,0,200,3,3,15.308164733095243,5.83e-4,3.020346321214529,10.520064090604299,16.015669242729036,T-test,two.sided,0.0029538292682926826,**
NT12588,3.4602999999999997,6.566766666666666,3.1064666666666665,AUC,50,100,3,3,4.711219863843284,0.02,2.833648084647684,1.0432748370186422,5.877325162981357,T-test,two.sided,0.02681212121212121,*
NT12588,5.725899999999999,6.566766666666666,0.8408666666666667,AUC,50,200,3,3,11.264791266461772,4.92e-4,3.7618461136825765,4.278687696974104,7.173112303025896,T-test,two.sided,0.0027162329450915144,**
NT12588,2.2656,3.1064666666666665,0.8408666666666667,AUC,100,200,3,3,2.914041661053531,0.055,3.288808099986708,-0.09018698125626051,4.6213869812562605,T-test,two.sided,0.06323284823284823,ns
NT12589,4.722099999999999,13.489766666666666,8.767666666666667,AUC,0,50,3,3,10.396258916375382,9.09e-4,3.523146834219831,3.390752866074965,6.053447133925034,T-test,two.sided,0.0031934552454282966,**
NT12589,8.298333333333332,13.489766666666666,5.191433333333333,AUC,0,100,3,3,7.723307545701266,0.012,2.238591063176795,4.116839644207843,12.47982702245882,T-test,two.sided,0.017727515583259128,*
NT12589,13.4321,13.489766666666666,0.057666666666666665,AUC,0,200,3,3,52.157551726981325,2.93e-4,2.0685312507253855,12.35848708704351,14.505712912956492,T-test,two.sided,0.002139236842105263,**
NT12589,3.5762333333333336,8.767666666666667,5.191433333333333,AUC,50,100,3,3,3.2241221241086153,0.062,2.5096197068335577,-0.37796204503351083,7.5304287117001785,T-test,two.sided,0.07028220020498804,ns
NT12589,8.71,8.767666666666667,0.057666666666666665,AUC,50,200,3,3,23.09592558246077,0.002,2.0316754506194967,7.111375034297131,10.30862496570287,T-test,two.sided,0.005077276205049732,**
NT12589,5.133766666666666,5.191433333333333,0.057666666666666665,AUC,100,200,3,3,4.91643704202902,0.039,2.004103584561151,0.6497207806440795,9.617812552689252,T-test,two.sided,0.046867801521187975,*
NT12590,5.250033333333333,13.242233333333333,7.9922,AUC,0,50,3,3,8.434699965229862,0.006,2.5444455667875543,3.0526128567078668,7.447453809958798,T-test,two.sided,0.010406691061160482,*
NT12590,10.337866666666667,13.242233333333333,2.9043666666666668,AUC,0,100,3,3,7.6726907406342235,0.005,2.8759490628991715,5.943414804798208,14.732318528535124,T-test,two.sided,0.009226918798665183,**
NT12590,13.187766666666667,13.242233333333333,0.05446666666666666,AUC,0,200,3,3,22.60184912377225,0.002,2.0026799794931662,10.680463985911341,15.695069347421994,T-test,two.sided,0.005077276205049732,**
NT12590,5.087833333333334,7.9922,2.9043666666666668,AUC,50,100,3,3,4.123588704015692,0.049,2.1278544942464173,0.07332674502152514,10.102339921645145,T-test,two.sided,0.05716666666666667,ns
NT12590,7.937733333333334,7.9922,0.05446666666666666,AUC,50,200,3,3,36.44866896138217,7.1e-4,2.0193173664658253,7.009246221832732,8.866220444833935,T-test,two.sided,0.0031934552454282966,**
NT12590,2.8499,2.9043666666666668,0.05446666666666666,AUC,100,200,3,3,2.3462679825078023,0.144,2.000618099558693,-2.3747803833614167,8.074580383361416,T-test,two.sided,0.15328585178055823,ns
NT12591,5.689599999999999,12.691699999999999,7.0021,AUC,0,50,3,3,4.91801834173269,0.008,3.961474731967376,2.4652051048097454,8.91399489519025,T-test,two.sided,0.012885436893203882,*
NT12591,10.103033333333332,12.691699999999999,2.5886666666666667,AUC,0,100,3,3,9.19657401247243,7.77e-4,3.999999470250265,7.0529280579297575,13.153138608736905,T-test,two.sided,0.0031934552454282966,**
NT12591,12.629966666666666,12.691699999999999,0.061733333333333335,AUC,0,200,3,3,16.256243488984634,0.004,2.0027701301664798,9.291532700176981,15.968400633156351,T-test,two.sided,0.0079568345323741,**
NT12591,4.413433333333334,7.0021,2.5886666666666667,AUC,50,100,3,3,3.8142902215806878,0.019,3.961753114005162,1.1885998770760962,7.6382667895905705,T-test,two.sided,0.02568948655256724,*
NT12591,6.940366666666667,7.0021,0.061733333333333335,AUC,50,200,3,3,8.09207031208087,0.015,2.002272818554748,3.2541001348683656,10.626633198464969,T-test,two.sided,0.02116971501488728,*
NT12591,2.5269333333333335,2.5886666666666667,0.061733333333333335,AUC,100,200,3,3,3.2512759881961584,0.083,2.0027681146927416,-0.8127181497496344,5.866584816416301,T-test,two.sided,0.091371599203716,ns
NT12592,4.267666666666665,13.1253,8.857633333333334,AUC,0,50,3,3,11.967148181808241,4.44e-4,3.680491883493484,3.2427068258483835,5.292626507484947,T-test,two.sided,0.0025800210157618216,**
NT12592,7.034666666666666,13.1253,6.090633333333333,AUC,0,100,3,3,16.384139446360297,8.78e-5,3.9548197033446066,5.837186699997399,8.232146633335935,T-test,two.sided,0.0011794348178137653,**
NT12592,12.869,13.1253,0.2563,AUC,0,200,3,3,39.03812241730889,2.38e-5,3.161282610549468,11.849538483214834,13.888461516785165,T-test,two.sided,6.129435114503817e-4,***
NT12592,2.7670000000000012,8.857633333333334,6.090633333333333,AUC,50,100,3,3,7.219887752258581,0.003,3.4736536135510248,1.636230538826191,3.897769461173812,T-test,two.sided,0.006557312252964426,**
NT12592,8.601333333333335,8.857633333333334,0.2563,AUC,50,200,3,3,32.23481850699528,1.02e-5,3.746931398520793,7.8403273445237085,9.362339322142962,T-test,two.sided,3.8026516853932585e-4,***
NT12592,5.834333333333333,6.090633333333333,0.2563,AUC,100,200,3,3,16.283662001024183,5.35e-4,2.9684100573422474,4.687187277346992,6.981479389319676,T-test,two.sided,0.002823717908082409,**
NT12593,3.5389,11.643466666666667,8.104566666666667,AUC,0,50,3,3,3.1254250711389697,0.07,2.399285149086884,-0.6328474811096687,7.710647481109668,T-test,two.sided,0.07833389544688028,ns
NT12593,8.7043,11.643466666666667,2.9391666666666665,AUC,0,100,3,3,7.872636723940737,0.012,2.1979878191982327,4.3350566309953456,13.073543369004655,T-test,two.sided,0.017727515583259128,*
NT12593,11.605033333333333,11.643466666666667,0.03843333333333333,AUC,0,200,3,3,10.75109694008508,0.009,2.001764710067148,6.96455161948944,16.245515047177225,T-test,two.sided,0.014099150141643058,*
NT12593,5.1654,8.104566666666667,2.9391666666666665,AUC,50,100,3,3,12.339645716146038,4.59e-4,3.5846031331404276,3.9480818150651897,6.38271818493481,T-test,two.sided,0.0026167731958762885,**
NT12593,8.066133333333333,8.104566666666667,0.03843333333333333,AUC,50,200,3,3,23.48611578821451,0.002,2.0175004163851797,6.6006347797166,9.531631886950064,T-test,two.sided,0.005077276205049732,**
NT12593,2.900733333333333,2.9391666666666665,0.03843333333333333,AUC,100,200,3,3,12.013362128346177,0.006,2.0355625344336894,1.8790205528298152,3.9224461138368514,T-test,two.sided,0.010406691061160482,*
NT12594,2.967433333333333,10.030233333333333,7.0628,AUC,0,50,3,3,1.9378838177381978,0.148,2.987114253694993,-1.9176817574435805,7.852548424110246,T-test,two.sided,0.15724111431316043,ns
NT12594,5.8293,10.030233333333333,4.200933333333333,AUC,0,100,3,3,3.1333868647903245,0.035,3.9793730453645613,0.6534721664813415,11.005127833518658,T-test,two.sided,0.04274199484725801,*
NT12594,7.964833333333333,10.030233333333333,2.0654000000000003,AUC,0,200,3,3,3.2823380695630457,0.037,3.5185743833340375,0.8479930826734262,15.08167358399324,T-test,two.sided,0.04490343818580834,*
NT12594,2.861866666666667,7.0628,4.200933333333333,AUC,50,100,3,3,1.976937165495548,0.139,3.1159682715302224,-1.6496309365168589,7.3733642698501924,T-test,two.sided,0.14829646302250807,ns
NT12594,4.9974,7.0628,2.0654000000000003,AUC,50,200,3,3,2.349837401897193,0.119,2.4786188538946035,-2.6519445886855015,12.646744588685502,T-test,two.sided,0.12815384615384615,ns
NT12594,2.135533333333333,4.200933333333333,2.0654000000000003,AUC,100,200,3,3,0.8992954131513914,0.428,3.374756674259226,-4.968464286371094,9.23953095303776,T-test,two.sided,0.4336195419847328,ns
NT12595,5.962133333333333,12.103966666666667,6.1418333333333335,AUC,0,50,3,3,10.519715551822456,7.73e-4,3.6125321357742686,4.31971073411451,7.604555932552157,T-test,two.sided,0.0031934552454282966,**
NT12595,8.2288,12.103966666666667,3.875166666666667,AUC,0,100,3,3,10.273259222757058,0.003,2.7778172350003953,5.560367333024884,10.897232666975114,T-test,two.sided,0.006557312252964426,**
NT12595,12.078666666666667,12.103966666666667,0.0253,AUC,0,200,3,3,36.690879789083226,7.13e-4,2.0135102826569673,10.671298743977635,13.4860345893557,T-test,two.sided,0.0031934552454282966,**
NT12595,2.2666666666666666,6.1418333333333335,3.875166666666667,AUC,50,100,3,3,2.6229466614753405,0.07,3.378253561261158,-0.31724689606329204,4.850580229396625,T-test,two.sided,0.07833389544688028,ns
NT12595,6.116533333333334,6.1418333333333335,0.0253,AUC,50,200,3,3,13.235308631263653,0.006,2.0068442423288597,4.134600307777182,8.098466358889485,T-test,two.sided,0.010406691061160482,*
NT12595,3.8498666666666668,3.875166666666667,0.0253,AUC,100,200,3,3,5.2686272495504,0.034,2.002734808490364,0.7099630043705527,6.98977032896278,T-test,two.sided,0.041766753054424295,*
NT12596,5.5804333333333345,12.540966666666668,6.960533333333333,AUC,0,50,3,3,5.638856417667917,0.006,3.6902978028915303,2.739378998769612,8.421487667897058,T-test,two.sided,0.010406691061160482,*
NT12596,8.5609,12.540966666666668,3.9800666666666666,AUC,0,100,3,3,6.563089612683155,0.003,3.751026666807252,4.8425017495797995,12.279298250420203,T-test,two.sided,0.006557312252964426,**
NT12596,12.4206,12.540966666666668,0.12036666666666666,AUC,0,200,3,3,15.585864173344609,0.004,2.0222809261718124,9.027703148793139,15.813496851206864,T-test,two.sided,0.0079568345323741,**
NT12596,2.9804666666666666,6.960533333333333,3.9800666666666666,AUC,50,100,3,3,2.5031463233335955,0.083,3.1761100581608948,-0.6926995956410579,6.653632928974391,T-test,two.sided,0.091371599203716,ns
NT12596,6.840166666666667,6.960533333333333,0.12036666666666666,AUC,50,200,3,3,11.53977179744033,0.007,2.040452438966594,4.337627182034706,9.342706151298627,T-test,two.sided,0.011589820359281437,*
NT12596,3.8597,3.9800666666666666,0.12036666666666666,AUC,100,200,3,3,3.7253550458941493,0.064,2.01315245534468,-0.5703229961531392,8.289722996153138,T-test,two.sided,0.07230234933605721,ns
NT12597,4.967666666666668,13.347633333333334,8.379966666666666,AUC,0,50,3,3,4.451258787045854,0.016,3.449074710482756,1.6638132621999127,8.271520071133423,T-test,two.sided,0.022249790444258174,*
NT12597,9.901833333333334,13.347633333333334,3.4458,AUC,0,100,3,3,7.454850106609371,0.002,3.9994355251626423,6.213841405054277,13.589825261612392,T-test,two.sided,0.005077276205049732,**
NT12597,12.968233333333334,13.347633333333334,0.3794,AUC,0,200,3,3,13.540003987789147,0.004,2.2091241167337703,9.199434496186885,16.737032170479782,T-test,two.sided,0.0079568345323741,**
NT12597,4.934166666666666,8.379966666666666,3.4458,AUC,50,100,3,3,4.384503546068122,0.017,3.425327177209388,1.5916504983867745,8.276682834946557,T-test,two.sided,0.023443890274314216,*
NT12597,8.000566666666666,8.379966666666666,0.3794,AUC,50,200,3,3,12.351755609915665,0.003,2.481709733911488,5.672911080721013,10.32822225261232,T-test,two.sided,0.006557312252964426,**
NT12597,3.0664000000000002,3.4458,0.3794,AUC,100,200,3,3,3.165637533607858,0.077,2.2042395715773457,-0.7523221306862984,6.885122130686299,T-test,two.sided,0.08538970588235294,ns
NT12598,5.568433333333333,13.4597,7.891266666666667,AUC,0,50,3,3,7.524524227620303,0.002,3.9973848790403927,3.5132284168268395,7.623638249839827,T-test,two.sided,0.005077276205049732,**
NT12598,10.0623,13.4597,3.3973999999999998,AUC,0,100,3,3,14.88159163525976,1.65e-4,3.8014885924636337,8.145684555379926,11.978915444620075,T-test,two.sided,0.0016391317365269463,**
NT12598,13.046033333333334,13.4597,0.4136666666666666,AUC,0,200,3,3,24.015131679345377,0.001,2.2028739905383867,10.90328578514799,15.188780881518676,T-test,two.sided,0.0031934552454282966,**
NT12598,4.493866666666667,7.891266666666667,3.3973999999999998,AUC,50,100,3,3,6.750399286079116,0.003,3.839989311649808,2.614760713514502,6.372972619818833,T-test,two.sided,0.006557312252964426,**
NT12598,7.4776,7.891266666666667,0.4136666666666666,AUC,50,200,3,3,14.103547984590834,0.003,2.2134650957976643,5.394746014423759,9.560453985576242,T-test,two.sided,0.006557312252964426,**
NT12598,2.9837333333333333,3.3973999999999998,0.4136666666666666,AUC,100,200,3,3,6.833702817995587,0.014,2.3217830676774254,1.333823670306094,4.633642996360573,T-test,two.sided,0.019979354838709676,*
NT12599,5.796266666666666,13.166933333333333,7.370666666666667,AUC,0,50,3,3,7.044262983001656,0.003,3.5033484648443656,3.3781346812865922,8.21439865204674,T-test,two.sided,0.006557312252964426,**
NT12599,11.3455,13.166933333333333,1.8214333333333332,AUC,0,100,3,3,9.873055465140661,8.84e-4,3.681303887874473,8.043042706864787,14.647957293135214,T-test,two.sided,0.0031934552454282966,**
NT12599,13.1266,13.166933333333333,0.04033333333333333,AUC,0,200,3,3,19.222931172299393,0.003,2.002655341387454,10.192214056370167,16.06098594362983,T-test,two.sided,0.006557312252964426,**
NT12599,5.5492333333333335,7.370666666666667,1.8214333333333332,AUC,50,100,3,3,5.37572591240965,0.013,2.9311848220256604,2.2200046410818532,8.878462025584813,T-test,two.sided,0.018852272727272728,*
NT12599,7.330333333333334,7.370666666666667,0.04033333333333333,AUC,50,200,3,3,15.94393395523578,0.004,2.0058624110187644,5.357689172819911,9.302977493846756,T-test,two.sided,0.0079568345323741,**
NT12599,1.7811,1.8214333333333332,0.04033333333333333,AUC,100,200,3,3,1.9264016673104472,0.194,2.001448010951609,-2.194262063156413,5.756462063156413,T-test,two.sided,0.20267380352644834,ns
NT12600,2.7514666666666665,5.697666666666667,2.9462,AUC,0,50,3,3,2.564578380986454,0.062,3.9918673147437,-0.22970096790253708,5.73263430123587,T-test,two.sided,0.07028220020498804,ns
NT12600,3.3732333333333333,5.697666666666667,2.3244333333333334,AUC,0,100,3,3,3.328501294338148,0.03,3.8859497435342862,0.5266054330697818,6.219861233596885,T-test,two.sided,0.037619047619047614,*
NT12600,4.951466666666667,5.697666666666667,0.7462,AUC,0,200,3,3,4.70371403047946,0.009,3.9708803301517133,2.020309305051856,7.882624028281476,T-test,two.sided,0.014099150141643058,*
NT12600,0.6217666666666668,2.9462,2.3244333333333334,AUC,50,100,3,3,0.6296539940827013,0.564,3.9363472393304435,-2.137472776090135,3.3810061094234687,T-test,two.sided,0.567592356687898,ns
NT12600,2.2,2.9462,0.7462,AUC,50,200,3,3,2.1407069480843384,0.099,3.9933995147696573,-0.6552076772628062,5.055207677262806,T-test,two.sided,0.10787586206896552,ns
NT12600,1.5782333333333334,2.3244333333333334,0.7462,AUC,100,200,3,3,1.634649736754733,0.178,3.9699804617446883,-1.1104017614352013,4.266868428101868,T-test,two.sided,0.18713688212927754,ns
NT12601,5.579866666666668,13.7666,8.186733333333333,AUC,0,50,3,3,21.831663778269878,3.37e-4,2.7865539794579557,4.730069586292649,6.429663747040686,T-test,two.sided,0.00227732382892057,**
NT12601,11.215066666666667,13.7666,2.5515333333333334,AUC,0,100,3,3,9.895436367880496,0.008,2.175929031876778,6.6976303272902245,15.73250300604311,T-test,two.sided,0.012885436893203882,*
NT12601,13.680833333333334,13.7666,0.08576666666666667,AUC,0,200,3,3,58.6242219438147,2.74e-4,2.0179600692698116,12.6852607172485,14.67640594941817,T-test,two.sided,0.0020568597285067873,**
NT12601,5.635199999999999,8.186733333333333,2.5515333333333334,AUC,50,100,3,3,5.057721189860998,0.036,2.036113799668453,0.9218471813515855,10.348552818648415,T-test,two.sided,0.0438019801980198,*
NT12601,8.100966666666666,8.186733333333333,0.08576666666666667,AUC,50,200,3,3,76.03310311746705,1.25e-4,2.0876152563957717,7.660491990377147,8.541441342956187,T-test,two.sided,0.0014155290102389078,**
NT12601,2.4657666666666667,2.5515333333333334,0.08576666666666667,AUC,100,200,3,3,2.2228309221785314,0.156,2.0007914743266335,-2.305319061966339,7.236852395299672,T-test,two.sided,0.16510622009569378,ns
NT12602,5.518233333333333,10.414333333333333,4.896100000000001,AUC,0,50,3,3,5.702942731992847,0.005,3.9999413288988435,2.8316974032232887,8.204769263443378,T-test,two.sided,0.009226918798665183,**
NT12602,6.756166666666667,10.414333333333333,3.658166666666667,AUC,0,100,3,3,8.054150654779942,0.002,3.5949299775507484,4.319927290674201,9.192406042659135,T-test,two.sided,0.005077276205049732,**
NT12602,9.768733333333333,10.414333333333333,0.6456,AUC,0,200,3,3,12.995257308966973,0.001,2.777989758156661,7.264559225000519,12.272907441666149,T-test,two.sided,0.0031934552454282966,**
NT12602,1.2379333333333338,4.896100000000001,3.658166666666667,AUC,50,100,3,3,1.4795377645291015,0.221,3.6022882712364677,-1.189857466157206,3.6657241328238737,T-test,two.sided,0.22843551401869158,ns
NT12602,4.250500000000001,4.896100000000001,0.6456,AUC,50,200,3,3,5.672428033001505,0.013,2.783495574354875,1.7573635851550105,6.743636414844992,T-test,two.sided,0.018852272727272728,*
NT12602,3.012566666666667,3.658166666666667,0.6456,AUC,100,200,3,3,5.253165605167814,0.01,3.3968510422383065,1.3023980046749466,4.722735328658388,T-test,two.sided,0.015354002776492364,*
NT12603,6.359033333333333,13.683733333333333,7.3247,AUC,0,50,3,3,11.890108461399567,4.11e-4,3.7486846695965457,4.834046956618124,7.884019710048542,T-test,two.sided,0.002470467391304348,**
NT12603,9.851199999999999,13.683733333333333,3.832533333333333,AUC,0,100,3,3,14.48330324310433,1.79e-4,3.8126634562258532,7.925563970353765,11.776836029646233,T-test,two.sided,0.001696491525423729,**
NT12603,13.593966666666667,13.683733333333333,0.08976666666666668,AUC,0,200,3,3,31.93242227128373,9.09e-4,2.026325871591158,11.784898959537319,15.403034373796014,T-test,two.sided,0.0031934552454282966,**
NT12603,3.492166666666667,7.3247,3.832533333333333,AUC,50,100,3,3,5.602147470562623,0.009,3.3151773367574973,1.6108942016971504,5.373439131636183,T-test,two.sided,0.014099150141643058,*
NT12603,7.234933333333333,7.3247,0.08976666666666668,AUC,50,200,3,3,22.10029365517283,0.002,2.0447180426599236,5.855493944907435,8.614372721759231,T-test,two.sided,0.005077276205049732,**
